SupplierID,Company Name,Contact,Company Location,Category,Rating
SPL-16324,Premium Seating Solutions Corp.,Maria Garcia,Kuala Lumpur,Bar Stools,3.6
SPL-16325,Contemporary Style Co. LLC,Maria Johnson,Batu Pahat,Bookcases,4.4
SPL-16326,Elegant Living Designs Ltd.,Jeff Smith,Muar,Desks,2.7
SPL-16327,Space Savers Furniture Inc.,Emma Lee,Kuala Lumpur,Bar Stools,3.7
SPL-16328,Classic Comfort Interiors Inc.,Jane Johnson,Kuala Lumpur,Bar Stools,4.1
SPL-16329,Space Savers Furniture Co.,Michael Williams,Batu Pahat,Desks,2.5
SPL-16330,Space Savers Furniture Corp.,Emma Brown,Kulai,Sofas,3.7
SPL-16331,Heritage Furniture Makers Inc.,Emma Smith,Batu Pahat,Desks,3.7
SPL-16332,Table Masters Inc. LLC,Jane Jones,Kulai,Beds,3.9
SPL-16333,Comfort Craft Furniture Co.,John Garcia,Muar,Chairs,4.8
SPL-16334,Glass Outdoor Living Designs Corp.,John Jones,Johor Baharu,Recliners,3.0
SPL-16335,Office Pro Furnishings Ltd.,Sarah Smith,Kuala Lumpur,Outdoor Furniture,2.6
SPL-16336,Classic Comfort Interiors LLC,Sarah Johnson,Batu Pahat,Outdoor Furniture,4.0
SPL-16337,Fabric Premium Seating Solutions Corp.,Michael Alice,Johor Baharu,Shelving,3.0
SPL-16338,Bedroom Bliss Creations Co.,Robert Alice,Kuala Lumpur,Benches,3.7
SPL-16339,Premium Seating Solutions Ltd.,Jane Smith,Muar,Bar Stools,4.6
SPL-16340,Classic Comfort Interiors Inc.,Jeff Lee,Kuala Lumpur,Desks,4.7
SPL-16341,Wood Comfort Craft Furniture Corp.,Maria Williams,Kulai,Beds,3.2
SPL-16342,Wood Master Creations Sdn Bhd,Maria Alice,Batu Pahat,Bar Stools,4.2
SPL-16343,Premium Seating Solutions Ltd.,Emma Brown,Batu Pahat,Recliners,5.0
SPL-16344,Wood Modern Home Furnishings Corp.,Sarah Alice,Kuala Lumpur,Wardrobes,4.5
SPL-16345,Classic Comfort Interiors Sdn Bhd,Emma Lee,Johor Baharu,Bookcases,2.6
SPL-16346,Fabric Classic Comfort Interiors Co.,Sarah Williams,Kuala Lumpur,Cabinets,4.4
SPL-16347,Metal Luxury Living Spaces Corp.,John Garcia,Muar,Dining Sets,4.3
SPL-16348,Comfort Craft Furniture LLC,Jane Garcia,Johor Baharu,Cabinets,4.7
SPL-16349,Table Masters Inc. Corp.,Jeff Garcia,Batu Pahat,Bookcases,3.3
SPL-16350,Bedroom Bliss Creations Co.,Michael Lee,Kulai,Office Furniture,3.8
SPL-16351,Premium Seating Solutions Corp.,Maria Jones,Kulai,Bookcases,4.2
SPL-16352,Comfort Craft Furniture Co.,Robert Jones,Kulai,Recliners,2.6
SPL-16353,Bedroom Bliss Creations Inc.,Maria Alice,Johor Baharu,Tables,2.9
SPL-16354,Heritage Furniture Makers LLC,Jeff Johnson,Kulai,Shelving,4.9
SPL-16355,Fabric Artisan Woodworks Ltd.,Emma Brown,Batu Pahat,Benches,3.2
SPL-16356,Premium Seating Solutions Inc.,John Smith,Johor Baharu,Wardrobes,4.8
SPL-16357,Classic Comfort Interiors Co.,Jeff Johnson,Kuala Lumpur,Bar Stools,3.8
SPL-16358,Classic Comfort Interiors Co.,Sarah Lee,Kulai,Benches,3.1
SPL-16359,Artisan Woodworks Co.,Robert Williams,Kuala Lumpur,Chairs,4.4
SPL-16360,Leather Luxury Living Spaces Inc.,Robert Williams,Kulai,Chairs,3.6
SPL-16361,Classic Comfort Interiors Sdn Bhd,Jeff Brown,Kuala Lumpur,Bookcases,3.6
SPL-16362,Wood Master Creations Inc.,Jeff Smith,Muar,Dining Sets,3.9
SPL-16363,Leather Space Savers Furniture Co.,Robert Smith,Johor Baharu,Bar Stools,4.7
SPL-16364,Heritage Furniture Makers Ltd.,Robert Smith,Kuala Lumpur,Tables,4.8
SPL-16365,Glass Elegant Living Designs Corp.,Sarah Alice,Batu Pahat,Sofas,4.0
SPL-16366,Wood Master Creations Inc.,Michael Lee,Kuala Lumpur,Shelving,4.7
SPL-16367,Wood Table Masters Inc. Inc.,Maria Williams,Batu Pahat,Chairs,3.7
SPL-16368,Space Savers Furniture Ltd.,John Jones,Muar,Bar Stools,4.5
SPL-16369,Fabric Space Savers Furniture Sdn Bhd,Maria Williams,Kulai,Recliners,4.7
SPL-16370,Comfort Craft Furniture Inc.,Robert Garcia,Kuala Lumpur,Beds,4.3
SPL-16371,Plastic Contemporary Style Co. Ltd.,Michael Alice,Batu Pahat,Outdoor Furniture,2.7
SPL-16372,Rattan Contemporary Style Co. Corp.,Robert Jones,Batu Pahat,Sofas,3.5
SPL-16373,Heritage Furniture Makers Ltd.,Jeff Jones,Muar,Recliners,3.9
SPL-16374,Wood Master Creations Ltd.,Jeff Johnson,Batu Pahat,Desks,3.0
SPL-16375,Plastic Elegant Living Designs Corp.,Emma Garcia,Kuala Lumpur,Benches,4.4
SPL-16376,Outdoor Living Designs Corp.,Jeff Brown,Kulai,Chairs,3.3
SPL-16377,Classic Comfort Interiors Sdn Bhd,Sarah Williams,Kuala Lumpur,Bar Stools,3.0
SPL-16378,Artisan Woodworks Sdn Bhd,Jane Smith,Kulai,Beds,3.6
SPL-16379,Modern Home Furnishings LLC,John Johnson,Johor Baharu,Shelving,4.8
SPL-16380,Elegant Living Designs Inc.,Sarah Johnson,Muar,Dining Sets,4.6
SPL-16381,Heritage Furniture Makers Sdn Bhd,Michael Jones,Muar,Tables,2.6
SPL-16382,Heritage Furniture Makers LLC,Robert Williams,Kuala Lumpur,Beds,2.7
SPL-16383,Bedroom Bliss Creations Ltd.,Emma Jones,Kuala Lumpur,Beds,4.5
SPL-16384,Wood Master Creations Co.,Maria Johnson,Kulai,Desks,3.2
SPL-16385,Rattan Artisan Woodworks Co.,Jeff Williams,Batu Pahat,Benches,3.8
SPL-16386,Wood Master Creations Inc.,Jeff Lee,Johor Baharu,Bookcases,4.9
SPL-16387,Table Masters Inc. Ltd.,Robert Johnson,Muar,Bar Stools,2.8
SPL-16388,Heritage Furniture Makers Sdn Bhd,Sarah Williams,Johor Baharu,Recliners,4.4
SPL-16389,Plastic Classic Comfort Interiors LLC,Jane Jones,Muar,Outdoor Furniture,3.6
SPL-16390,Metal Elegant Living Designs Co.,Sarah Brown,Johor Baharu,Shelving,3.9
SPL-16391,Luxury Living Spaces Ltd.,Maria Brown,Muar,Cabinets,4.3
SPL-16392,Heritage Furniture Makers Co.,Michael Garcia,Kuala Lumpur,Sofas,4.0
SPL-16393,Space Savers Furniture LLC,Robert Lee,Batu Pahat,Office Furniture,4.8
SPL-16394,Premium Seating Solutions Co.,Maria Lee,Muar,Recliners,2.5
SPL-16395,Bedroom Bliss Creations Inc.,Maria Williams,Kulai,Tables,4.9
SPL-16396,Premium Seating Solutions Co.,Sarah Lee,Batu Pahat,Desks,3.0
SPL-16397,Classic Comfort Interiors Co.,Michael Smith,Kulai,Office Furniture,2.9
SPL-16398,Contemporary Style Co. Corp.,John Jones,Batu Pahat,Benches,4.4
SPL-16399,Rattan Table Masters Inc. LLC,Sarah Williams,Batu Pahat,Wardrobes,4.9
SPL-16400,Contemporary Style Co. Co.,Jane Williams,Kulai,Recliners,3.4
SPL-16401,Metal Luxury Living Spaces Corp.,Jeff Lee,Kuala Lumpur,Benches,3.9
SPL-16402,Plastic Contemporary Style Co. Ltd.,Sarah Jones,Kuala Lumpur,Chairs,2.9
SPL-16403,Office Pro Furnishings Co.,Sarah Alice,Muar,Benches,2.9
SPL-16404,Wood Master Creations Corp.,John Lee,Batu Pahat,Beds,2.9
SPL-16405,Bedroom Bliss Creations Inc.,Jeff Williams,Johor Baharu,Bar Stools,4.0
SPL-16406,Artisan Woodworks Inc.,Emma Brown,Batu Pahat,Wardrobes,4.7
SPL-16407,Classic Comfort Interiors LLC,Jane Alice,Kulai,Bookcases,3.9
SPL-16408,Artisan Woodworks Ltd.,Jeff Garcia,Kulai,Sofas,3.9
SPL-16409,Artisan Woodworks Ltd.,Emma Brown,Kuala Lumpur,Outdoor Furniture,3.8
SPL-16410,Bedroom Bliss Creations Ltd.,Jeff Williams,Johor Baharu,Benches,2.9
SPL-16411,Rattan Classic Comfort Interiors Inc.,Jeff Williams,Kuala Lumpur,Recliners,3.9
SPL-16412,Fabric Premium Seating Solutions LLC,Robert Jones,Batu Pahat,Chairs,2.7
SPL-16413,Classic Comfort Interiors Sdn Bhd,Robert Williams,Kuala Lumpur,Recliners,3.2
SPL-16414,Premium Seating Solutions Inc.,Jeff Alice,Kulai,Recliners,3.9
SPL-16415,Leather Elegant Living Designs Co.,John Jones,Kulai,Office Furniture,4.1
SPL-16416,Elegant Living Designs Inc.,Jane Alice,Muar,Tables,4.7
SPL-16417,Heritage Furniture Makers Ltd.,Sarah Lee,Kulai,Desks,2.9
SPL-16418,Space Savers Furniture LLC,Maria Johnson,Batu Pahat,Dining Sets,3.9
SPL-16419,Wood Elegant Living Designs Sdn Bhd,Michael Alice,Kuala Lumpur,Bar Stools,5.0
SPL-16420,Elegant Living Designs Ltd.,Sarah Williams,Kulai,Dining Sets,5.0
SPL-16421,Contemporary Style Co. Ltd.,Jeff Alice,Johor Baharu,Chairs,2.7
SPL-16422,Wood Office Pro Furnishings Corp.,Michael Jones,Muar,Bar Stools,2.5
SPL-16423,Classic Comfort Interiors LLC,Jeff Lee,Kulai,Bookcases,3.9
SPL-16424,Bedroom Bliss Creations Inc.,Sarah Garcia,Johor Baharu,Dining Sets,3.5
SPL-16425,Space Savers Furniture Ltd.,Sarah Jones,Kulai,Cabinets,3.9
SPL-16426,Modern Home Furnishings Sdn Bhd,Jane Jones,Kuala Lumpur,Beds,2.7
SPL-16427,Contemporary Style Co. Corp.,Emma Smith,Kuala Lumpur,Tables,3.5
SPL-16428,Heritage Furniture Makers Inc.,Jeff Brown,Batu Pahat,Office Furniture,2.5
SPL-16429,Artisan Woodworks Ltd.,Emma Johnson,Muar,Dining Sets,3.4
SPL-16430,Plastic Outdoor Living Designs Ltd.,Michael Smith,Johor Baharu,Office Furniture,3.7
SPL-16431,Fabric Luxury Living Spaces LLC,Emma Jones,Kuala Lumpur,Bookcases,2.8
SPL-16432,Space Savers Furniture Ltd.,Sarah Williams,Muar,Chairs,3.8
SPL-16433,Modern Home Furnishings LLC,Emma Jones,Muar,Recliners,2.8
SPL-16434,Wood Master Creations Ltd.,Michael Johnson,Batu Pahat,Wardrobes,5.0
SPL-16435,Outdoor Living Designs Corp.,Jeff Garcia,Muar,Cabinets,4.5
SPL-16436,Rattan Office Pro Furnishings Co.,Robert Williams,Kuala Lumpur,Benches,2.9
SPL-16437,Elegant Living Designs Corp.,Emma Garcia,Kulai,Shelving,2.6
SPL-16438,Leather Bedroom Bliss Creations Co.,Robert Williams,Batu Pahat,Desks,2.8
SPL-16439,Rattan Table Masters Inc. LLC,Jeff Smith,Kulai,Desks,3.0
SPL-16440,Leather Wood Master Creations Inc.,Robert Brown,Johor Baharu,Dining Sets,3.4
SPL-16441,Modern Home Furnishings LLC,Robert Johnson,Johor Baharu,Shelving,3.9
SPL-16442,Wood Master Creations Sdn Bhd,Jane Lee,Johor Baharu,Benches,4.1
SPL-16443,Contemporary Style Co. Ltd.,John Alice,Kuala Lumpur,Chairs,3.1
SPL-16444,Wood Outdoor Living Designs Inc.,Jeff Johnson,Johor Baharu,Dining Sets,4.1
SPL-16445,Artisan Woodworks Co.,John Garcia,Batu Pahat,Tables,3.5
SPL-16446,Classic Comfort Interiors Co.,Michael Smith,Kuala Lumpur,Wardrobes,4.2
SPL-16447,Rattan Classic Comfort Interiors LLC,Michael Garcia,Muar,Tables,4.5
SPL-16448,Fabric Elegant Living Designs Ltd.,Michael Smith,Johor Baharu,Benches,4.3
SPL-16449,Wood Wood Master Creations Corp.,Robert Alice,Muar,Beds,2.6
SPL-16450,Elegant Living Designs Inc.,Robert Alice,Kulai,Wardrobes,2.6
SPL-16451,Elegant Living Designs Co.,Jeff Johnson,Muar,Recliners,4.2
SPL-16452,Space Savers Furniture Ltd.,Robert Smith,Batu Pahat,Bar Stools,4.4
SPL-16453,Modern Home Furnishings Co.,John Lee,Muar,Sofas,3.3
SPL-16454,Wood Space Savers Furniture Ltd.,Emma Garcia,Batu Pahat,Desks,3.6
SPL-16455,Office Pro Furnishings LLC,Maria Jones,Muar,Wardrobes,4.5
SPL-16456,Elegant Living Designs LLC,Sarah Jones,Kulai,Dining Sets,2.6
SPL-16457,Glass Table Masters Inc. Co.,Jane Alice,Batu Pahat,Office Furniture,3.9
SPL-16458,Comfort Craft Furniture Inc.,Robert Smith,Batu Pahat,Shelving,3.4
SPL-16459,Rattan Heritage Furniture Makers Ltd.,John Jones,Johor Baharu,Cabinets,2.9
SPL-16460,Office Pro Furnishings Sdn Bhd,Michael Williams,Kulai,Outdoor Furniture,5.0
SPL-16461,Bedroom Bliss Creations Inc.,Michael Lee,Batu Pahat,Beds,4.5
SPL-16462,Glass Office Pro Furnishings Corp.,John Garcia,Johor Baharu,Sofas,3.1
SPL-16463,Rattan Contemporary Style Co. Corp.,Emma Smith,Johor Baharu,Sofas,3.8
SPL-16464,Premium Seating Solutions Ltd.,John Lee,Johor Baharu,Dining Sets,3.6
SPL-16465,Wood Table Masters Inc. LLC,Jeff Brown,Muar,Desks,5.0
SPL-16466,Luxury Living Spaces LLC,Maria Williams,Kulai,Benches,4.2
SPL-16467,Space Savers Furniture LLC,Jeff Johnson,Muar,Beds,2.8
SPL-16468,Contemporary Style Co. Corp.,Jane Smith,Johor Baharu,Recliners,3.3
SPL-16469,Classic Comfort Interiors LLC,Maria Johnson,Johor Baharu,Sofas,4.5
SPL-16470,Classic Comfort Interiors Co.,Robert Jones,Muar,Benches,4.4
SPL-16471,Comfort Craft Furniture LLC,Maria Brown,Kuala Lumpur,Wardrobes,3.3
SPL-16472,Table Masters Inc. Inc.,Robert Smith,Muar,Desks,2.8
SPL-16473,Rattan Elegant Living Designs Inc.,Robert Jones,Kuala Lumpur,Bar Stools,4.3
SPL-16474,Table Masters Inc. Ltd.,John Smith,Kulai,Cabinets,2.8
SPL-16475,Wood Artisan Woodworks Co.,Michael Williams,Muar,Cabinets,3.1
SPL-16476,Heritage Furniture Makers LLC,Jeff Smith,Batu Pahat,Outdoor Furniture,4.5
SPL-16477,Leather Office Pro Furnishings Corp.,John Williams,Batu Pahat,Recliners,4.4
SPL-16478,Glass Elegant Living Designs Ltd.,John Johnson,Batu Pahat,Shelving,2.9
SPL-16479,Classic Comfort Interiors Corp.,Michael Johnson,Batu Pahat,Recliners,4.1
SPL-16480,Bedroom Bliss Creations LLC,John Jones,Kulai,Benches,4.4
SPL-16481,Heritage Furniture Makers Ltd.,Sarah Smith,Johor Baharu,Shelving,2.9
SPL-16482,Classic Comfort Interiors Corp.,Maria Johnson,Kuala Lumpur,Sofas,3.9
SPL-16483,Office Pro Furnishings LLC,Michael Jones,Kuala Lumpur,Tables,3.7
SPL-16484,Glass Heritage Furniture Makers Sdn Bhd,Jane Williams,Kulai,Sofas,3.4
SPL-16485,Bedroom Bliss Creations LLC,Jeff Alice,Kulai,Recliners,2.9
SPL-16486,Comfort Craft Furniture Co.,Jeff Garcia,Muar,Recliners,3.2
SPL-16487,Rattan Premium Seating Solutions Co.,Sarah Jones,Johor Baharu,Chairs,3.7
SPL-16488,Space Savers Furniture Co.,John Garcia,Kulai,Chairs,4.5
SPL-16489,Artisan Woodworks Sdn Bhd,Michael Garcia,Kuala Lumpur,Wardrobes,2.9
SPL-16490,Artisan Woodworks Ltd.,Sarah Garcia,Kulai,Benches,4.8
SPL-16491,Artisan Woodworks Corp.,Emma Alice,Kuala Lumpur,Outdoor Furniture,3.0
SPL-16492,Office Pro Furnishings Inc.,John Garcia,Muar,Benches,4.3
SPL-16493,Glass Table Masters Inc. Co.,Maria Garcia,Johor Baharu,Recliners,4.7
SPL-16494,Comfort Craft Furniture LLC,Robert Alice,Johor Baharu,Shelving,3.4
SPL-16495,Outdoor Living Designs LLC,Emma Alice,Muar,Cabinets,4.9
SPL-16496,Table Masters Inc. Co.,John Jones,Batu Pahat,Wardrobes,3.0
SPL-16497,Wood Artisan Woodworks Corp.,Sarah Johnson,Batu Pahat,Tables,3.3
SPL-16498,Artisan Woodworks Inc.,John Brown,Batu Pahat,Desks,2.9
SPL-16499,Bedroom Bliss Creations Ltd.,Emma Jones,Batu Pahat,Tables,3.9
SPL-16500,Wood Master Creations Ltd.,Jane Brown,Johor Baharu,Recliners,3.6
SPL-16501,Luxury Living Spaces LLC,John Smith,Johor Baharu,Bar Stools,3.5
SPL-16502,Comfort Craft Furniture Corp.,Robert Garcia,Kulai,Desks,3.0
SPL-16503,Elegant Living Designs Inc.,Sarah Alice,Muar,Chairs,4.8
SPL-16504,Plastic Artisan Woodworks Corp.,Jeff Smith,Kulai,Benches,3.3
SPL-16505,Heritage Furniture Makers Co.,Emma Williams,Muar,Desks,3.2
SPL-16506,Heritage Furniture Makers Sdn Bhd,Maria Smith,Kuala Lumpur,Beds,3.5
SPL-16507,Plastic Space Savers Furniture Sdn Bhd,Robert Alice,Johor Baharu,Dining Sets,2.7
SPL-16508,Luxury Living Spaces Ltd.,Maria Johnson,Muar,Tables,4.0
SPL-16509,Space Savers Furniture Co.,Robert Jones,Kuala Lumpur,Chairs,4.5
SPL-16510,Bedroom Bliss Creations Co.,Maria Williams,Batu Pahat,Shelving,4.7
SPL-16511,Metal Premium Seating Solutions Inc.,Maria Jones,Kulai,Benches,4.9
SPL-16512,Plastic Office Pro Furnishings Corp.,Emma Smith,Johor Baharu,Desks,2.5
SPL-16513,Contemporary Style Co. Inc.,Emma Smith,Kulai,Recliners,4.6
SPL-16514,Office Pro Furnishings LLC,Jane Lee,Batu Pahat,Office Furniture,4.2
SPL-16515,Elegant Living Designs Corp.,Michael Smith,Johor Baharu,Office Furniture,2.7
SPL-16516,Classic Comfort Interiors Ltd.,Maria Williams,Muar,Dining Sets,4.8
SPL-16517,Fabric Contemporary Style Co. Co.,Michael Jones,Kulai,Sofas,4.5
SPL-16518,Table Masters Inc. Inc.,John Jones,Batu Pahat,Beds,4.9
SPL-16519,Table Masters Inc. Corp.,Jeff Jones,Muar,Chairs,4.6
SPL-16520,Wood Master Creations Co.,Sarah Smith,Johor Baharu,Sofas,3.2
SPL-16521,Bedroom Bliss Creations Sdn Bhd,Michael Williams,Kuala Lumpur,Beds,3.8
SPL-16522,Premium Seating Solutions Inc.,Michael Alice,Johor Baharu,Bookcases,3.8
SPL-16523,Classic Comfort Interiors Sdn Bhd,Jane Alice,Kulai,Benches,4.1
SPL-16524,Plastic Classic Comfort Interiors Co.,Maria Alice,Kulai,Shelving,2.9
SPL-16525,Heritage Furniture Makers Corp.,Michael Lee,Kulai,Wardrobes,2.9
SPL-16526,Glass Artisan Woodworks Sdn Bhd,Emma Brown,Batu Pahat,Benches,3.0
SPL-16527,Modern Home Furnishings Sdn Bhd,Maria Jones,Muar,Bar Stools,4.3
SPL-16528,Luxury Living Spaces Corp.,John Brown,Johor Baharu,Tables,2.5
SPL-16529,Comfort Craft Furniture Corp.,John Williams,Kulai,Cabinets,3.0
SPL-16530,Contemporary Style Co. LLC,Jeff Jones,Batu Pahat,Dining Sets,2.7
SPL-16531,Leather Wood Master Creations Sdn Bhd,John Jones,Johor Baharu,Bookcases,4.6
SPL-16532,Bedroom Bliss Creations LLC,John Jones,Muar,Sofas,3.7
SPL-16533,Heritage Furniture Makers Ltd.,Michael Brown,Batu Pahat,Desks,2.9
SPL-16534,Luxury Living Spaces Sdn Bhd,Michael Smith,Batu Pahat,Beds,4.3
SPL-16535,Contemporary Style Co. Co.,Robert Johnson,Muar,Bookcases,4.1
SPL-16536,Contemporary Style Co. Sdn Bhd,Jane Brown,Johor Baharu,Cabinets,3.9
SPL-16537,Leather Comfort Craft Furniture Ltd.,Robert Alice,Muar,Wardrobes,3.6
SPL-16538,Glass Modern Home Furnishings Corp.,John Smith,Johor Baharu,Desks,4.4
SPL-16539,Contemporary Style Co. Co.,Jane Garcia,Kulai,Recliners,3.5
SPL-16540,Outdoor Living Designs Ltd.,Jane Lee,Muar,Office Furniture,3.1
SPL-16541,Bedroom Bliss Creations Sdn Bhd,Emma Garcia,Muar,Bar Stools,4.1
SPL-16542,Artisan Woodworks Co.,Jeff Brown,Muar,Recliners,3.6
SPL-16543,Artisan Woodworks Inc.,Maria Jones,Johor Baharu,Outdoor Furniture,3.9
SPL-16544,Comfort Craft Furniture Co.,Jeff Garcia,Batu Pahat,Dining Sets,3.8
SPL-16545,Contemporary Style Co. LLC,Jeff Smith,Johor Baharu,Chairs,2.8
SPL-16546,Outdoor Living Designs Corp.,Emma Brown,Johor Baharu,Outdoor Furniture,3.3
SPL-16547,Table Masters Inc. Sdn Bhd,Michael Alice,Kuala Lumpur,Outdoor Furniture,3.5
SPL-16548,Elegant Living Designs Corp.,Jane Alice,Batu Pahat,Sofas,4.9
SPL-16549,Office Pro Furnishings Sdn Bhd,Jane Lee,Kuala Lumpur,Chairs,2.7
SPL-16550,Wood Modern Home Furnishings Corp.,John Lee,Johor Baharu,Beds,2.8
SPL-16551,Comfort Craft Furniture Co.,Robert Garcia,Kulai,Bar Stools,3.6
SPL-16552,Wood Master Creations LLC,Robert Smith,Kuala Lumpur,Outdoor Furniture,4.5
SPL-16553,Luxury Living Spaces LLC,John Alice,Batu Pahat,Dining Sets,4.0
SPL-16554,Bedroom Bliss Creations Ltd.,Maria Lee,Batu Pahat,Benches,2.9
SPL-16555,Metal Artisan Woodworks Ltd.,Sarah Johnson,Kuala Lumpur,Bar Stools,4.8
SPL-16556,Artisan Woodworks Sdn Bhd,Michael Brown,Batu Pahat,Sofas,3.5
SPL-16557,Glass Elegant Living Designs Sdn Bhd,John Alice,Batu Pahat,Shelving,3.8
SPL-16558,Metal Bedroom Bliss Creations Sdn Bhd,Michael Williams,Kulai,Wardrobes,4.6
SPL-16559,Leather Space Savers Furniture Corp.,Sarah Alice,Batu Pahat,Beds,4.7
SPL-16560,Luxury Living Spaces Inc.,Emma Lee,Kuala Lumpur,Bookcases,3.1
SPL-16561,Office Pro Furnishings Sdn Bhd,Jane Johnson,Kulai,Benches,3.0
SPL-16562,Fabric Space Savers Furniture Corp.,John Smith,Kuala Lumpur,Cabinets,3.0
SPL-16563,Classic Comfort Interiors Sdn Bhd,Sarah Garcia,Johor Baharu,Recliners,4.1
SPL-16564,Leather Outdoor Living Designs Co.,Maria Lee,Muar,Tables,2.8
SPL-16565,Wood Master Creations Co.,Jeff Smith,Muar,Chairs,4.7
SPL-16566,Comfort Craft Furniture LLC,Emma Garcia,Johor Baharu,Cabinets,4.4
SPL-16567,Contemporary Style Co. Inc.,Emma Lee,Batu Pahat,Benches,4.2
SPL-16568,Table Masters Inc. LLC,Maria Garcia,Kulai,Desks,4.1
SPL-16569,Contemporary Style Co. LLC,Jane Johnson,Kuala Lumpur,Chairs,4.0
SPL-16570,Space Savers Furniture LLC,Sarah Johnson,Batu Pahat,Bar Stools,4.5
SPL-16571,Rattan Comfort Craft Furniture Sdn Bhd,Jane Williams,Kulai,Bookcases,3.5
SPL-16572,Wood Master Creations Co.,Michael Johnson,Batu Pahat,Cabinets,3.1
SPL-16573,Rattan Premium Seating Solutions LLC,Sarah Smith,Batu Pahat,Tables,3.2
SPL-16574,Bedroom Bliss Creations Ltd.,Robert Garcia,Kulai,Shelving,2.6
SPL-16575,Fabric Artisan Woodworks Co.,Maria Garcia,Muar,Office Furniture,2.9
SPL-16576,Outdoor Living Designs Inc.,Emma Jones,Kuala Lumpur,Tables,3.7
SPL-16577,Artisan Woodworks Ltd.,Jane Alice,Kulai,Recliners,3.8
SPL-16578,Premium Seating Solutions LLC,Jane Brown,Muar,Bookcases,3.3
SPL-16579,Office Pro Furnishings Co.,Sarah Johnson,Batu Pahat,Dining Sets,4.1
SPL-16580,Artisan Woodworks Inc.,Sarah Lee,Kulai,Office Furniture,2.7
SPL-16581,Modern Home Furnishings Sdn Bhd,John Alice,Batu Pahat,Bookcases,2.9
SPL-16582,Contemporary Style Co. LLC,John Smith,Batu Pahat,Desks,4.8
SPL-16583,Office Pro Furnishings Inc.,Maria Smith,Batu Pahat,Tables,4.1
SPL-16584,Wood Master Creations Ltd.,Michael Jones,Batu Pahat,Beds,3.0
SPL-16585,Artisan Woodworks Ltd.,Jane Alice,Johor Baharu,Desks,2.7
SPL-16586,Space Savers Furniture Corp.,Jane Williams,Batu Pahat,Beds,4.5
SPL-16587,Elegant Living Designs Inc.,Sarah Lee,Batu Pahat,Shelving,4.3
SPL-16588,Metal Bedroom Bliss Creations Sdn Bhd,Emma Lee,Johor Baharu,Bookcases,3.5
SPL-16589,Artisan Woodworks Ltd.,Emma Lee,Kulai,Dining Sets,3.2
SPL-16590,Modern Home Furnishings Co.,Sarah Alice,Batu Pahat,Recliners,3.7
SPL-16591,Artisan Woodworks Corp.,Jane Jones,Kulai,Desks,4.3
SPL-16592,Wood Bedroom Bliss Creations Ltd.,Jane Smith,Batu Pahat,Shelving,4.7
SPL-16593,Classic Comfort Interiors Corp.,Jane Johnson,Kulai,Beds,3.0
SPL-16594,Modern Home Furnishings LLC,Maria Jones,Kulai,Outdoor Furniture,3.2
SPL-16595,Heritage Furniture Makers Ltd.,Jane Alice,Johor Baharu,Beds,3.6
SPL-16596,Plastic Heritage Furniture Makers Corp.,Sarah Lee,Kuala Lumpur,Benches,3.8
SPL-16597,Leather Outdoor Living Designs Corp.,Maria Johnson,Johor Baharu,Cabinets,4.6
SPL-16598,Artisan Woodworks Ltd.,Robert Williams,Muar,Desks,2.7
SPL-16599,Table Masters Inc. Ltd.,Robert Smith,Kulai,Sofas,3.9
SPL-16600,Glass Bedroom Bliss Creations Inc.,Sarah Lee,Kulai,Benches,3.4
SPL-16601,Leather Wood Master Creations Inc.,Robert Alice,Johor Baharu,Sofas,4.5
SPL-16602,Modern Home Furnishings Corp.,Emma Garcia,Kuala Lumpur,Tables,2.8
SPL-16603,Artisan Woodworks Corp.,Jeff Johnson,Kuala Lumpur,Bookcases,4.4
SPL-16604,Table Masters Inc. Co.,Emma Alice,Johor Baharu,Beds,4.1
SPL-16605,Space Savers Furniture Corp.,Jane Smith,Batu Pahat,Chairs,4.0
SPL-16606,Office Pro Furnishings Sdn Bhd,Emma Williams,Batu Pahat,Desks,4.3
SPL-16607,Plastic Wood Master Creations Sdn Bhd,Robert Brown,Kulai,Bar Stools,4.9
SPL-16608,Office Pro Furnishings Inc.,Jeff Johnson,Batu Pahat,Cabinets,4.0
SPL-16609,Leather Comfort Craft Furniture Inc.,Emma Alice,Kuala Lumpur,Bookcases,3.3
SPL-16610,Fabric Modern Home Furnishings Ltd.,Michael Garcia,Kuala Lumpur,Outdoor Furniture,4.0
SPL-16611,Outdoor Living Designs LLC,Michael Brown,Johor Baharu,Beds,4.7
SPL-16612,Table Masters Inc. Co.,Emma Garcia,Kuala Lumpur,Recliners,3.6
SPL-16613,Bedroom Bliss Creations Co.,Robert Johnson,Kuala Lumpur,Chairs,4.7
SPL-16614,Office Pro Furnishings Ltd.,Emma Brown,Kulai,Desks,3.1
SPL-16615,Classic Comfort Interiors Sdn Bhd,Robert Smith,Muar,Wardrobes,4.9
